ec50_am,ec50_lm,efficacy
1.21,0.27,0.9871
1.21,0.29000000000000004,0.9879
1.21,0.31,0.9848
1.21,0.33,0.9789
1.21,0.35000000000000003,0.9756
1.21,0.37,0.9742
1.21,0.39,0.971
1.21,0.41000000000000003,0.9675
1.21,0.43,0.9604
1.21,0.45,0.9606
1.21,0.47000000000000003,0.9534
1.21,0.49,0.9473
1.21,0.51,0.9479
1.21,0.53,0.9365
1.21,0.55,0.9313
1.21,0.5700000000000001,0.93
1.21,0.59,0.9189
1.21,0.61,0.908
1.21,0.63,0.8983
1.21,0.65,0.8927
1.21,0.67,0.8881
1.21,0.6900000000000001,0.8721
1.21,0.7100000000000001,0.8597
1.21,0.73,0.8521
1.21,0.75,0.8395
1.21,0.77,0.8353
1.21,0.79,0.8213
1.21,0.81,0.8047
1.21,0.8300000000000001,0.7936
1.21,0.85,0.7856
1.21,0.87,0.7625
1.21,0.89,0.7518
1.21,0.91,0.7359
1.21,0.93,0.7206
1.21,0.9500000000000001,0.7076
1.21,0.97,0.6875
1.21,0.99,0.6739
1.21,1.01,0.6594
1.21,1.03,0.6448
1.21,1.05,0.6327
1.21,1.07,0.6092
1.21,1.09,0.5991
1.21,1.11,0.5823
1.21,1.1300000000000001,0.564
1.21,1.1500000000000001,0.5431
1.21,1.17,0.5367
1.21,1.19,0.5298
1.21,1.21,0.5066
1.21,1.23,0.4938
1.21,1.25,0.4854
1.21,1.27,0.4685
1.21,1.29,0.4541
1.21,1.31,0.4457
1.21,1.33,0.4303
1.21,1.35,0.415
1.21,1.37,0.4131
1.21,1.3900000000000001,0.3939
1.21,1.4100000000000001,0.3912
1.21,1.43,0.3822
1.21,1.45,0.3681
1.21,1.47,0.3618
1.21,1.49,0.3559
1.21,1.51,0.3465
1.21,1.53,0.3433
1.21,1.55,0.3288
1.21,1.57,0.322
1.21,1.59,0.3243
1.21,1.61,0.3109
1.21,1.6300000000000001,0.308
1.21,1.6500000000000001,0.3029
1.21,1.6700000000000002,0.3032
1.21,1.69,0.2934
1.21,1.71,0.2928
1.21,1.73,0.2918
1.21,1.75,0.2772
1.21,1.77,0.2835
1.21,1.79,0.2775
1.21,1.81,0.2788
1.21,1.83,0.2621
1.21,1.85,0.2705
1.21,1.87,0.2692
1.21,1.8900000000000001,0.258
1.21,1.9100000000000001,0.2653
1.21,1.93,0.268
1.21,1.95,0.2662
1.21,1.97,0.27
1.21,1.99,0.2647
1.23,0.01,0.9968
1.23,0.03,0.9953
1.23,0.05,0.9954
1.23,0.06999999999999999,0.9953
1.23,0.09,0.995
1.23,0.11,0.9949
1.23,0.13,0.9939
1.23,0.15000000000000002,0.9946
1.23,0.17,0.9924
1.23,0.19,0.9934
1.23,0.21000000000000002,0.99
1.23,0.23,0.9909
1.23,0.25,0.9886
1.23,0.27,0.985
1.23,0.29000000000000004,0.9809
1.23,0.31,0.9797
1.23,0.33,0.9815
1.23,0.35000000000000003,0.9759
1.23,0.37,0.9735
1.23,0.39,0.9718
1.23,0.41000000000000003,0.9673
1.23,0.43,0.9674
1.23,0.45,0.955
1.23,0.47000000000000003,0.9554
1.23,0.49,0.9505
1.23,0.51,0.9412
1.23,0.53,0.9373
1.23,0.55,0.9278
1.23,0.5700000000000001,0.9251
1.23,0.59,0.9213
1.23,0.61,0.9058
1.23,0.63,0.8984
1.23,0.65,0.8945
1.23,0.67,0.8743
1.23,0.6900000000000001,0.8668
1.23,0.7100000000000001,0.8595
1.23,0.73,0.8478
1.23,0.75,0.8298
1.23,0.77,0.826
1.23,0.79,0.8154
1.23,0.81,0.8058
1.23,0.8300000000000001,0.7839
1.23,0.85,0.7742
1.23,0.87,0.7679
1.23,0.89,0.7544
1.23,0.91,0.7305
1.23,0.93,0.7183
1.23,0.9500000000000001,0.698
1.23,0.97,0.6825
1.23,0.99,0.6767
1.23,1.01,0.6555
1.23,1.03,0.6348
1.23,1.05,0.6257
1.23,1.07,0.5968
1.23,1.09,0.5858
1.23,1.11,0.5746
1.23,1.1300000000000001,0.5606
1.23,1.1500000000000001,0.5397
1.23,1.17,0.5295
1.23,1.19,0.5139
1.23,1.21,0.5003
1.23,1.23,0.4898
1.23,1.25,0.4662
1.23,1.27,0.4656
1.23,1.29,0.4461
1.23,1.31,0.4273
1.23,1.33,0.4126
1.23,1.35,0.4119
1.23,1.37,0.3947
1.23,1.3900000000000001,0.3795
1.23,1.4100000000000001,0.377
1.23,1.43,0.3598
1.23,1.45,0.3498
1.23,1.47,0.3412
1.23,1.49,0.3385
1.23,1.51,0.325
1.23,1.53,0.32
1.23,1.55,0.3079
1.23,1.57,0.3101
1.23,1.59,0.3014
1.23,1.61,0.3013
1.23,1.6300000000000001,0.2846
1.23,1.6500000000000001,0.2796
1.23,1.6700000000000002,0.2704
1.23,1.69,0.2726
1.23,1.71,0.2699
1.23,1.73,0.2721
1.23,1.75,0.2703
1.23,1.77,0.2579
1.23,1.79,0.264
1.23,1.81,0.261
1.23,1.83,0.2592
1.23,1.85,0.2574
1.23,1.87,0.2533
1.23,1.8900000000000001,0.2506
1.23,1.9100000000000001,0.252
1.23,1.93,0.2393
1.23,1.95,0.2497
1.23,1.97,0.2416
1.23,1.99,0.2474
1.25,0.01,0.9978
1.25,0.03,0.9967
1.25,0.05,0.9963
1.25,0.06999999999999999,0.9957
1.25,0.09,0.9956
1.25,0.11,0.9945
1.25,0.13,0.9939
1.25,0.15000000000000002,0.9922
1.25,0.17,0.9951
1.25,0.19,0.9918
1.25,0.21000000000000002,0.9907
1.25,0.23,0.9918
1.25,0.25,0.9895
1.25,0.27,0.9853
1.25,0.29000000000000004,0.9846
1.25,0.31,0.9798
1.25,0.33,0.9797
1.25,0.35000000000000003,0.9753
1.25,0.37,0.9735
1.25,0.39,0.9713
1.25,0.41000000000000003,0.9674
1.25,0.43,0.9612
1.25,0.45,0.9603
1.25,0.47000000000000003,0.9523
1.25,0.49,0.9467
1.25,0.51,0.9444
1.25,0.53,0.9367
1.25,0.55,0.9313
1.25,0.5700000000000001,0.9233
1.25,0.59,0.9175
1.25,0.61,0.9086
1.25,0.63,0.8975
1.25,0.65,0.8954
1.25,0.67,0.878
1.25,0.6900000000000001,0.8657
1.25,0.7100000000000001,0.8606
1.25,0.73,0.844
1.25,0.75,0.8333
1.25,0.77,0.8202
1.25,0.79,0.8101
1.25,0.81,0.7975
1.25,0.8300000000000001,0.7754
1.25,0.85,0.772
1.25,0.87,0.7482
1.25,0.89,0.7307
1.25,0.91,0.7255
1.25,0.93,0.707
1.25,0.9500000000000001,0.7001
1.25,0.97,0.6913
1.25,0.99,0.657
1.25,1.01,0.642
1.25,1.03,0.6338
1.25,1.05,0.6131
1.25,1.07,0.6032
1.25,1.09,0.5884
1.25,1.11,0.5664
1.25,1.1300000000000001,0.5518
1.25,1.1500000000000001,0.5369
1.25,1.17,0.5297
1.25,1.19,0.5102
1.25,1.21,0.4802
1.25,1.23,0.4664
1.25,1.25,0.4646
1.25,1.27,0.4461
1.25,1.29,0.4275
1.25,1.31,0.4201
1.25,1.33,0.4102
1.25,1.35,0.3884
1.25,1.37,0.3791
1.25,1.3900000000000001,0.3564
1.25,1.4100000000000001,0.3555
1.25,1.43,0.3577
1.25,1.45,0.3347
1.25,1.47,0.3288
1.25,1.49,0.3178
1.25,1.51,0.3129
1.25,1.53,0.3029
1.25,1.55,0.2989
1.25,1.57,0.2955
1.25,1.59,0.2824
1.25,1.61,0.2719
1.25,1.6300000000000001,0.2737
1.25,1.6500000000000001,0.2687
1.25,1.6700000000000002,0.2664
1.25,1.69,0.2588
1.25,1.71,0.2506
1.25,1.73,0.2515
1.25,1.75,0.2469
1.25,1.77,0.2493
1.25,1.79,0.2386
1.25,1.81,0.2469
1.25,1.83,0.2431
1.25,1.85,0.2379
1.25,1.87,0.2371
1.25,1.8900000000000001,0.2387
1.25,1.9100000000000001,0.2421
1.25,1.93,0.2337
1.25,1.95,0.2304
1.25,1.97,0.2157
1.25,1.99,0.2269
1.27,0.01,0.9962
1.27,0.03,0.9961
1.27,0.05,0.9954
1.27,0.06999999999999999,0.9944
1.27,0.09,0.9947
1.27,0.11,0.9943
1.27,0.13,0.9944
1.27,0.15000000000000002,0.9936
1.27,0.17,0.9933
1.27,0.19,0.9927
1.27,0.21000000000000002,0.9927
1.27,0.23,0.9909
1.27,0.25,0.9881
1.27,0.27,0.9873
1.27,0.29000000000000004,0.9845
1.27,0.31,0.9862
1.27,0.33,0.9798
1.27,0.35000000000000003,0.9764
1.27,0.37,0.9745
1.27,0.39,0.9701
1.27,0.41000000000000003,0.9647
1.27,0.43,0.9636
1.27,0.45,0.9571
1.27,0.47000000000000003,0.9508
1.27,0.49,0.9481
1.27,0.51,0.9421
1.27,0.53,0.9351
1.27,0.55,0.9315
1.27,0.5700000000000001,0.9213
1.27,0.59,0.9113
1.27,0.61,0.9045
1.27,0.63,0.8924
1.27,0.65,0.8855
1.27,0.67,0.8759
1.27,0.6900000000000001,0.8659
1.27,0.7100000000000001,0.8508
1.27,0.73,0.8431
1.27,0.75,0.8322
1.27,0.77,0.8276
1.27,0.79,0.8024
1.27,0.81,0.7935
1.27,0.8300000000000001,0.7775
1.27,0.85,0.7645
1.27,0.87,0.7484
1.27,0.89,0.7348
1.27,0.91,0.7118
1.27,0.93,0.6952
1.27,0.9500000000000001,0.6898
1.27,0.97,0.6658
1.27,0.99,0.6534
1.27,1.01,0.6412
1.27,1.03,0.6175
1.27,1.05,0.6007
1.27,1.07,0.5835
1.27,1.09,0.5728
1.27,1.11,0.5586
1.27,1.1300000000000001,0.5424
1.27,1.1500000000000001,0.5127
1.27,1.17,0.5077
1.27,1.19,0.4934
1.27,1.21,0.4786
1.27,1.23,0.4564
1.27,1.25,0.441
1.27,1.27,0.4309
1.27,1.29,0.4224
1.27,1.31,0.4147
1.27,1.33,0.3994
1.27,1.35,0.3766
1.27,1.37,0.3627
1.27,1.3900000000000001,0.3625
1.27,1.4100000000000001,0.3492
1.27,1.43,0.3404
1.27,1.45,0.3226
1.27,1.47,0.318
1.27,1.49,0.3172
1.27,1.51,0.2975
1.27,1.53,0.2882
1.27,1.55,0.2872
1.27,1.57,0.2807
1.27,1.59,0.2725
1.27,1.61,0.2699
1.27,1.6300000000000001,0.2557
1.27,1.6500000000000001,0.2653
1.27,1.6700000000000002,0.2455
1.27,1.69,0.2507
1.27,1.71,0.238
1.27,1.73,0.2388
1.27,1.75,0.2358
1.27,1.77,0.232
1.27,1.79,0.2246
1.27,1.81,0.2243
1.27,1.83,0.2235
1.27,1.85,0.2198
1.27,1.87,0.2195
1.27,1.8900000000000001,0.2166
1.27,1.9100000000000001,0.2144
1.27,1.93,0.2118
1.27,1.95,0.2104
1.27,1.97,0.218
1.27,1.99,0.213
1.29,0.01,0.9976
1.29,0.03,0.9963
1.29,0.05,0.9961
1.29,0.06999999999999999,0.9957
1.29,0.09,0.9947
1.29,0.11,0.995
1.29,0.13,0.9926
1.29,0.15000000000000002,0.9941
1.29,0.17,0.9933
1.29,0.19,0.9917
1.29,0.21000000000000002,0.9907
1.29,0.23,0.9897
1.29,0.25,0.9866
1.29,0.27,0.9861
1.29,0.29000000000000004,0.985
1.29,0.31,0.9805
1.29,0.33,0.9795
1.29,0.35000000000000003,0.9732
1.29,0.37,0.9711
1.29,0.39,0.9687
1.29,0.41000000000000003,0.9655
1.29,0.43,0.9594
1.29,0.45,0.9546
1.29,0.47000000000000003,0.9516
1.29,0.49,0.946
1.29,0.51,0.9386
1.29,0.53,0.9324
1.29,0.55,0.9214
1.29,0.5700000000000001,0.9195
1.29,0.59,0.9118
1.29,0.61,0.9031
1.29,0.63,0.895
1.29,0.65,0.8886
1.29,0.67,0.8774
1.29,0.6900000000000001,0.8658
1.29,0.7100000000000001,0.8534
1.29,0.73,0.8424
1.29,0.75,0.8279
1.29,0.77,0.8168
1.29,0.79,0.8031
1.29,0.81,0.7872
1.29,0.8300000000000001,0.7762
1.29,0.85,0.7538
1.29,0.87,0.743
1.29,0.89,0.7282
1.29,0.91,0.7096
1.29,0.93,0.6948
1.29,0.9500000000000001,0.682
1.29,0.97,0.671
1.29,0.99,0.6509
1.29,1.01,0.6305
1.29,1.03,0.6143
1.29,1.05,0.6014
1.29,1.07,0.5831
1.29,1.09,0.5641
1.29,1.11,0.5513
1.29,1.1300000000000001,0.5308
1.29,1.1500000000000001,0.5141
1.29,1.17,0.4985
1.29,1.19,0.4782
1.29,1.21,0.4656
1.29,1.23,0.452
1.29,1.25,0.4339
1.29,1.27,0.425
1.29,1.29,0.4065
1.29,1.31,0.3865
1.29,1.33,0.3818
1.29,1.35,0.3742
1.29,1.37,0.359
1.29,1.3900000000000001,0.3458
1.29,1.4100000000000001,0.3345
1.29,1.43,0.3235
1.29,1.45,0.3101
1.29,1.47,0.2984
1.29,1.49,0.2953
1.29,1.51,0.2855
1.29,1.53,0.2821
1.29,1.55,0.2705
1.29,1.57,0.2591
1.29,1.59,0.2622
1.29,1.61,0.2512
1.29,1.6300000000000001,0.2476
1.29,1.6500000000000001,0.2346
1.29,1.6700000000000002,0.2354
1.29,1.69,0.2283
1.29,1.71,0.2323
1.29,1.73,0.2218
1.29,1.75,0.2205
1.29,1.77,0.2242
1.29,1.79,0.2124
1.29,1.81,0.2101
1.29,1.83,0.2064
1.29,1.85,0.2041
1.29,1.87,0.2077
1.29,1.8900000000000001,0.2033
1.29,1.9100000000000001,0.2052
1.29,1.93,0.2053
1.29,1.95,0.1963
1.29,1.97,0.2003
1.29,1.99,0.205
1.31,0.01,0.996
1.31,0.03,0.9963
1.31,0.05,0.996
1.31,0.06999999999999999,0.9945
1.31,0.09,0.9958
1.31,0.11,0.9937
1.31,0.13,0.9935
1.31,0.15000000000000002,0.9942
1.31,0.17,0.9925
1.31,0.19,0.9919
1.31,0.21000000000000002,0.9925
1.31,0.23,0.9907
1.31,0.25,0.9864
1.31,0.27,0.9885
1.31,0.29000000000000004,0.9846
1.31,0.31,0.9828
1.31,0.33,0.977
1.31,0.35000000000000003,0.9756
1.31,0.37,0.9727
1.31,0.39,0.9688
1.31,0.41000000000000003,0.9648
1.31,0.43,0.9568
1.31,0.45,0.9533
1.31,0.47000000000000003,0.9497
1.31,0.49,0.9439
1.31,0.51,0.9406
1.31,0.53,0.9289
1.31,0.55,0.9275
1.31,0.5700000000000001,0.9181
1.31,0.59,0.91
1.31,0.61,0.9003
1.31,0.63,0.8896
1.31,0.65,0.8835
1.31,0.67,0.8685
1.31,0.6900000000000001,0.8614
1.31,0.7100000000000001,0.8542
1.31,0.73,0.8324
1.31,0.75,0.8258
1.31,0.77,0.8149
1.31,0.79,0.7996
1.31,0.81,0.7823
1.31,0.8300000000000001,0.7744
1.31,0.85,0.754
1.31,0.87,0.7492
1.31,0.89,0.7252
1.31,0.91,0.7022
1.31,0.93,0.6908
1.31,0.9500000000000001,0.6718
1.31,0.97,0.6622
1.31,0.99,0.6328
1.31,1.01,0.6194
1.31,1.03,0.6029
1.31,1.05,0.5906
1.31,1.07,0.5836
1.31,1.09,0.5556
1.31,1.11,0.5533
1.31,1.1300000000000001,0.5311
1.31,1.1500000000000001,0.5045
1.31,1.17,0.4823
1.31,1.19,0.4748
1.31,1.21,0.4533
1.31,1.23,0.4452
1.31,1.25,0.4213
1.31,1.27,0.4062
1.31,1.29,0.3985
1.31,1.31,0.3793
1.31,1.33,0.3675
1.31,1.35,0.3574
1.31,1.37,0.348
1.31,1.3900000000000001,0.3361
1.31,1.4100000000000001,0.3203
1.31,1.43,0.3153
1.31,1.45,0.2947
1.31,1.47,0.2949
1.31,1.49,0.2846
1.31,1.51,0.2729
1.31,1.53,0.2734
1.31,1.55,0.2588
1.31,1.57,0.2438
1.31,1.59,0.2459
1.31,1.61,0.2356
1.31,1.6300000000000001,0.2405
1.31,1.6500000000000001,0.2233
1.31,1.6700000000000002,0.219
1.31,1.69,0.2218
1.31,1.71,0.2155
1.31,1.73,0.2107
1.31,1.75,0.2023
1.31,1.77,0.2019
1.31,1.79,0.1963
1.31,1.81,0.1958
1.31,1.83,0.198
1.31,1.85,0.1878
1.31,1.87,0.1918
1.31,1.8900000000000001,0.1996
1.31,1.9100000000000001,0.1879
1.31,1.93,0.1943
1.31,1.95,0.1921
1.31,1.97,0.1852
1.31,1.99,0.187
1.33,0.01,0.9962
1.33,0.03,0.9961
1.33,0.05,0.9948
1.33,0.06999999999999999,0.9951
1.33,0.09,0.9939
1.33,0.11,0.9926
1.33,0.13,0.9934
1.33,0.15000000000000002,0.9936
1.33,0.17,0.9948
1.33,0.19,0.9916
1.33,0.21000000000000002,0.991
1.33,0.23,0.9902
1.33,0.25,0.9886
1.33,0.27,0.9862
1.33,0.29000000000000004,0.9839
1.33,0.31,0.9815
1.33,0.33,0.9779
1.33,0.35000000000000003,0.9753
1.33,0.37,0.9703
1.33,0.39,0.9662
1.33,0.41000000000000003,0.9625
1.33,0.43,0.9567
1.33,0.45,0.9562
1.33,0.47000000000000003,0.95
1.33,0.49,0.9366
1.33,0.51,0.938
1.33,0.53,0.9274
1.33,0.55,0.9217
1.33,0.5700000000000001,0.9158
1.33,0.59,0.9088
1.33,0.61,0.9008
1.33,0.63,0.8904
1.33,0.65,0.8772
1.33,0.67,0.8739
1.33,0.6900000000000001,0.8595
1.33,0.7100000000000001,0.8472
1.33,0.73,0.8348
1.33,0.75,0.8242
1.33,0.77,0.8115
1.33,0.79,0.7954
1.33,0.81,0.7837
1.33,0.8300000000000001,0.7685
1.33,0.85,0.7567
1.33,0.87,0.7332
1.33,0.89,0.7294
1.33,0.91,0.7097
1.33,0.93,0.6913
1.33,0.9500000000000001,0.6695
1.33,0.97,0.6499
1.33,0.99,0.6294
1.33,1.01,0.6226
1.33,1.03,0.6032
1.33,1.05,0.5859
1.33,1.07,0.5707
1.33,1.09,0.5499
1.33,1.11,0.5316
1.33,1.1300000000000001,0.5141
1.33,1.1500000000000001,0.4952
1.33,1.17,0.4821
1.33,1.19,0.4551
1.33,1.21,0.4493
1.33,1.23,0.4362
1.33,1.25,0.4107
1.33,1.27,0.4056
1.33,1.29,0.3873
1.33,1.31,0.3844
1.33,1.33,0.3574
1.33,1.35,0.3473
1.33,1.37,0.3362
1.33,1.3900000000000001,0.3172
1.33,1.4100000000000001,0.3165
1.33,1.43,0.3088
1.33,1.45,0.2921
1.33,1.47,0.2841
1.33,1.49,0.2693
1.33,1.51,0.2578
1.33,1.53,0.2502
1.33,1.55,0.2493
1.33,1.57,0.2328
1.33,1.59,0.2309
1.33,1.61,0.2232
1.33,1.6300000000000001,0.2194
1.33,1.6500000000000001,0.2163
1.33,1.6700000000000002,0.2106
1.33,1.69,0.2086
1.33,1.71,0.2082
1.33,1.73,0.1914
1.33,1.75,0.1967
1.33,1.77,0.1903
1.33,1.79,0.1829
1.33,1.81,0.1797
1.33,1.83,0.1824
1.33,1.85,0.1776
1.33,1.87,0.1853
1.33,1.8900000000000001,0.1862
1.33,1.9100000000000001,0.1705
1.33,1.93,0.1688
1.33,1.95,0.1722
1.33,1.97,0.1726
1.33,1.99,0.1728
1.35,0.01,0.9968
1.35,0.03,0.9967
1.35,0.05,0.9957
1.35,0.06999999999999999,0.9949
1.35,0.09,0.9947
1.35,0.11,0.9935
1.35,0.13,0.9941
1.35,0.15000000000000002,0.9918
1.35,0.17,0.9913
1.35,0.19,0.9925
1.35,0.21000000000000002,0.9914
1.35,0.23,0.9894
1.35,0.25,0.9866
1.35,0.27,0.9865
1.35,0.29000000000000004,0.9828
1.35,0.31,0.9815
1.35,0.33,0.9807
1.35,0.35000000000000003,0.974
1.35,0.37,0.969
1.35,0.39,0.9678
1.35,0.41000000000000003,0.9589
1.35,0.43,0.9588
1.35,0.45,0.9512
1.35,0.47000000000000003,0.9487
1.35,0.49,0.9421
1.35,0.51,0.9348
1.35,0.53,0.9326
1.35,0.55,0.9235
1.35,0.5700000000000001,0.9146
1.35,0.59,0.9084
1.35,0.61,0.8987
1.35,0.63,0.8912
1.35,0.65,0.8787
1.35,0.67,0.8678
1.35,0.6900000000000001,0.8554
1.35,0.7100000000000001,0.8409
1.35,0.73,0.8327
1.35,0.75,0.8181
1.35,0.77,0.8113
1.35,0.79,0.7961
1.35,0.81,0.7789
1.35,0.8300000000000001,0.7603
1.35,0.85,0.7442
1.35,0.87,0.7289
1.35,0.89,0.7095
1.35,0.91,0.6954
1.35,0.93,0.6824
1.35,0.9500000000000001,0.6734
1.35,0.97,0.6525
1.35,0.99,0.6373
1.35,1.01,0.6106
1.35,1.03,0.6024
1.35,1.05,0.5766
1.35,1.07,0.5575
1.35,1.09,0.5339
1.35,1.11,0.5259
1.35,1.1300000000000001,0.4944
1.35,1.1500000000000001,0.4981
1.35,1.17,0.4679
1.35,1.19,0.4594
1.35,1.21,0.4379
1.35,1.23,0.4128
1.35,1.25,0.4173
1.35,1.27,0.3923
1.35,1.29,0.3727
1.35,1.31,0.3625
1.35,1.33,0.347
1.35,1.35,0.3375
1.35,1.37,0.3297
1.35,1.3900000000000001,0.3109
1.35,1.4100000000000001,0.2965
1.35,1.43,0.2859
1.35,1.45,0.2832
1.35,1.47,0.2712
1.35,1.49,0.2585
1.35,1.51,0.2495
1.35,1.53,0.2356
1.35,1.55,0.2298
1.35,1.57,0.2261
1.35,1.59,0.2197
1.35,1.61,0.2148
1.35,1.6300000000000001,0.2076
1.35,1.6500000000000001,0.1993
1.35,1.6700000000000002,0.1982
1.35,1.69,0.198
1.35,1.71,0.1939
1.35,1.73,0.185
1.35,1.75,0.1807
1.35,1.77,0.1816
1.35,1.79,0.1783
1.35,1.81,0.1717
1.35,1.83,0.171
1.35,1.85,0.1643
1.35,1.87,0.1757
1.35,1.8900000000000001,0.1663
1.35,1.9100000000000001,0.1584
1.35,1.93,0.1697
1.35,1.95,0.1552
1.35,1.97,0.1668
1.35,1.99,0.1575
1.37,0.01,0.995
1.37,0.03,0.9948
1.37,0.05,0.9945
1.37,0.06999999999999999,0.9949
1.37,0.09,0.9946
1.37,0.11,0.9948
1.37,0.13,0.995
1.37,0.15000000000000002,0.9931
1.37,0.17,0.9915
1.37,0.19,0.9913
1.37,0.21000000000000002,0.9917
1.37,0.23,0.9889
1.37,0.25,0.985
1.37,0.27,0.9843
1.37,0.29000000000000004,0.9803
1.37,0.31,0.9805
1.37,0.33,0.9806
1.37,0.35000000000000003,0.9742
1.37,0.37,0.9691
1.37,0.39,0.9649
1.37,0.41000000000000003,0.9614
1.37,0.43,0.9618
1.37,0.45,0.9515
1.37,0.47000000000000003,0.9452
1.37,0.49,0.9431
1.37,0.51,0.9334
1.37,0.53,0.9293
1.37,0.55,0.92
1.37,0.5700000000000001,0.911
1.37,0.59,0.9065
1.37,0.61,0.8966
1.37,0.63,0.8886
1.37,0.65,0.8757
1.37,0.67,0.8661
1.37,0.6900000000000001,0.8522
1.37,0.7100000000000001,0.8384
1.37,0.73,0.8356
1.37,0.75,0.8153
1.37,0.77,0.7951
1.37,0.79,0.7896
1.37,0.81,0.7766
1.37,0.8300000000000001,0.761
1.37,0.85,0.7461
1.37,0.87,0.721
1.37,0.89,0.7161
1.37,0.91,0.6912
1.37,0.93,0.6798
1.37,0.9500000000000001,0.671
1.37,0.97,0.639
1.37,0.99,0.6211
1.37,1.01,0.6127
1.37,1.03,0.5838
1.37,1.05,0.5714
1.37,1.07,0.5509
1.37,1.09,0.5348
1.37,1.11,0.5264
1.37,1.1300000000000001,0.4926
1.37,1.1500000000000001,0.482
1.37,1.17,0.4644
1.37,1.19,0.4494
1.37,1.21,0.4339
1.37,1.23,0.419
1.37,1.25,0.4017
1.37,1.27,0.3821
1.37,1.29,0.3656
1.37,1.31,0.3553
1.37,1.33,0.3421
1.37,1.35,0.3287
1.37,1.37,0.3187
1.37,1.3900000000000001,0.3088
1.37,1.4100000000000001,0.286
1.37,1.43,0.274
1.37,1.45,0.2587
1.37,1.47,0.2606
1.37,1.49,0.2441
1.37,1.51,0.2412
1.37,1.53,0.2358
1.37,1.55,0.219
1.37,1.57,0.2161
1.37,1.59,0.2054
1.37,1.61,0.2001
1.37,1.6300000000000001,0.1931
1.37,1.6500000000000001,0.1953
1.37,1.6700000000000002,0.1859
1.37,1.69,0.187
1.37,1.71,0.1751
1.37,1.73,0.17
1.37,1.75,0.1744
1.37,1.77,0.1616
1.37,1.79,0.1698
1.37,1.81,0.1635
1.37,1.83,0.1634
1.37,1.85,0.1559
1.37,1.87,0.1562
1.37,1.8900000000000001,0.1595
1.37,1.9100000000000001,0.1549
1.37,1.93,0.1493
1.37,1.95,0.1433
1.37,1.97,0.1457
1.37,1.99,0.1428
1.3900000000000001,0.01,0.9958
1.3900000000000001,0.03,0.9953
1.3900000000000001,0.05,0.9951
1.3900000000000001,0.06999999999999999,0.9958
1.3900000000000001,0.09,0.9918
1.3900000000000001,0.11,0.9945
1.3900000000000001,0.13,0.9937
1.3900000000000001,0.15000000000000002,0.9933
1.3900000000000001,0.17,0.993
1.3900000000000001,0.19,0.9912
1.3900000000000001,0.21000000000000002,0.9896
1.3900000000000001,0.23,0.9897
1.3900000000000001,0.25,0.985
1.3900000000000001,0.27,0.9849
1.3900000000000001,0.29000000000000004,0.983
1.3900000000000001,0.31,0.9816
1.3900000000000001,0.33,0.9746
1.3900000000000001,0.35000000000000003,0.9717
1.3900000000000001,0.37,0.9711
1.3900000000000001,0.39,0.9679
1.3900000000000001,0.41000000000000003,0.9649
1.3900000000000001,0.43,0.9601
1.3900000000000001,0.45,0.9535
1.3900000000000001,0.47000000000000003,0.9488
1.3900000000000001,0.49,0.9429
1.3900000000000001,0.51,0.9334
1.3900000000000001,0.53,0.9285
1.3900000000000001,0.55,0.9226
1.3900000000000001,0.5700000000000001,0.9098
1.3900000000000001,0.59,0.91
1.3900000000000001,0.61,0.8928
1.3900000000000001,0.63,0.892
1.3900000000000001,0.65,0.8689
1.3900000000000001,0.67,0.866
1.3900000000000001,0.6900000000000001,0.8452
1.3900000000000001,0.7100000000000001,0.8391
1.3900000000000001,0.73,0.8215
1.3900000000000001,0.75,0.8162
1.3900000000000001,0.77,0.7996
1.3900000000000001,0.79,0.7821
1.3900000000000001,0.81,0.7657
1.3900000000000001,0.8300000000000001,0.7655
1.3900000000000001,0.85,0.7358
1.3900000000000001,0.87,0.716
1.3900000000000001,0.89,0.7101
1.3900000000000001,0.91,0.6818
1.3900000000000001,0.93,0.6657
1.3900000000000001,0.9500000000000001,0.662
1.3900000000000001,0.97,0.6389
1.3900000000000001,0.99,0.6225
1.3900000000000001,1.01,0.6027
1.3900000000000001,1.03,0.5744
1.3900000000000001,1.05,0.5754
1.3900000000000001,1.07,0.5437
1.3900000000000001,1.09,0.5212
1.3900000000000001,1.11,0.5079
1.3900000000000001,1.1300000000000001,0.4893
1.3900000000000001,1.1500000000000001,0.4717
1.3900000000000001,1.17,0.4594
1.3900000000000001,1.19,0.4328
1.3900000000000001,1.21,0.4287
1.3900000000000001,1.23,0.4002
1.3900000000000001,1.25,0.3937
1.3900000000000001,1.27,0.3734
1.3900000000000001,1.29,0.3585
1.3900000000000001,1.31,0.3444
1.3900000000000001,1.33,0.3313
1.3900000000000001,1.35,0.3138
1.3900000000000001,1.37,0.3078
1.3900000000000001,1.3900000000000001,0.3027
1.3900000000000001,1.4100000000000001,0.2754
1.3900000000000001,1.43,0.2753
1.3900000000000001,1.45,0.255
1.3900000000000001,1.47,0.2432
1.3900000000000001,1.49,0.2353
1.3900000000000001,1.51,0.2279
1.3900000000000001,1.53,0.2225
1.3900000000000001,1.55,0.2135
1.3900000000000001,1.57,0.2052
1.3900000000000001,1.59,0.2023
1.3900000000000001,1.61,0.1911
1.3900000000000001,1.6300000000000001,0.1826
1.3900000000000001,1.6500000000000001,0.1827
1.3900000000000001,1.6700000000000002,0.1788
